Date,AAPL,MSFT,GOOGL,AMZN,SPY
2020-04-03,-0.014475655274756303,-0.009252824896785238,-0.022021816478151515,-0.006399314195321289,-0.014559555785106228
2020-04-06,0.08363986058773429,0.07173247177470997,0.07956257601806414,0.04662517920980072,0.06500667344235271
2020-04-07,-0.011649514377118978,-0.0108287525726804,-0.0005325806734478958,0.006988976113008688,0.0010188759210413996
2020-04-08,0.025272116078336022,0.009981300711720603,0.020456283016066574,0.015488887252484295,0.03301733647850501
2020-04-09,0.007190330599266387,6.0638992834992216e-05,-0.00035628712310551775,-0.00011749136016937198,0.015102700346523576
2020-04-13,0.019437555489343367,0.0022377808706644593,0.0031774842739515675,0.059904424788693025,-0.009172153119758145
2020-04-14,0.04926935750335977,0.048298292429477495,0.04429495784712813,0.05142426317898339,0.029066683609024913
2020-04-15,-0.009169467626855436,-0.010533319518714033,-0.006287453168599832,0.01061218674730437,-0.021477321486871682
2020-04-16,0.007914547668505401,0.029579417121493545,0.00010334334027136988,0.042632714874196495,0.0048127337623991885
2020-04-17,-0.013661699811513647,0.008772796382002927,0.017008637630235298,-0.013877991515518532,0.02665679022076464
2020-04-20,-0.020974950509522413,-0.020019888006089767,-0.014054596244201325,0.007805217491159297,-0.017774801049752417
2020-04-21,-0.031397957946645655,-0.04223674482761516,-0.03962006991272519,-0.027741595250859077,-0.0308337566019381
2020-04-22,0.02839635812729329,0.03340089988282968,0.03744512420196529,0.015078276370104332,0.021951767430925976
2020-04-23,-0.0038831140626271183,-0.01217628265531942,0.010088728251372935,0.015100238852104056,-7.17390739640192e-05
2020-04-24,0.028460576393671843,0.0180945435220373,0.004262569697667889,0.004478467862372162,0.013842330159135415
2020-04-27,0.000706833348323456,-0.002868494862777423,-0.004506529121662615,-0.014299615622890095,0.014315374483929765
2020-04-28,-0.016342323794835478,-0.02466259861258171,-0.030576120303253334,-0.026406206272373736,-0.004608827536370051
2020-04-29,0.03231716853115753,0.043896081486154294,0.0851775815635483,0.025020524430829326,0.025841630891646088
2020-04-30,0.020876910048453278,0.009982120341838286,0.003361920312176345,0.041803503952607714,-0.00935458391515111
2020-05-01,-0.016230518741409024,-0.026232470000141884,-0.022057913805174436,-0.0790151691799427,-0.026829666991562955
2020-05-04,0.014049976120745163,0.02416557989268345,0.004226918120470052,0.013016157575809914,0.002754286730231323
2020-05-05,0.014897052607616226,0.01067861238835654,0.019552048502537552,0.0007812169559819208,0.009196855791875394
2020-05-06,0.010264390269121243,0.009799302291592139,-0.0026644919861828886,0.014332930141282023,-0.006801794595614299
2020-05-07,0.010291940131827841,0.005790186113294364,0.01757121519395739,0.006929629421755726,0.01199475270282926
2020-05-08,0.02352277744931412,0.005865042131231574,0.010938568942091735,0.005055588339379235,0.01641065835316513
2020-05-11,0.015612672708324156,0.011092822244077913,0.013809670750395221,0.012275095742505182,0.00020514696753513647
2020-05-12,-0.01149401995210396,-0.022912372907057495,-0.020448408268943792,-0.02184325689933136,-0.02013309397857528
2020-05-13,-0.012147459378862876,-0.01523800329907367,-0.01971816504006203,0.00464352271673132,-0.017843906927186105
2020-05-14,0.006124478398220104,0.0043299300955711596,0.006306424694333462,0.008800091486279958,0.011895963457420566
2020-05-15,-0.0059293854743930185,0.014463145593479856,0.01186868919467811,0.008723388257937528,0.004586697494556083
2020-05-18,0.02328761259116991,0.009509240449150703,0.008788369222350087,0.006815562402388709,0.03000508382642537
2020-05-19,-0.0057950696593989165,-0.0069463703890508665,-0.00781286349951801,0.009463506026665746,-0.010324408059174069
2020-05-20,0.019261636194484375,0.013775254410234564,0.02497650318221204,0.0196519053240098,0.01684554733269103
2020-05-21,-0.007483609451311456,-0.012083947619958525,-0.0017117009815361703,-0.020709907813958355,-0.0069281084565883545
2020-05-22,0.006417874802176975,0.0004361142980234269,0.004602937431945798,-0.0040379627094452065,0.0018973297297646932
2020-05-26,-0.00679664181405752,-0.010627920206164933,0.005736240269043848,-0.006182687942356004,0.012245336701528994
2020-05-27,0.004347676407322036,0.0013208977975964324,-0.0007671774626674715,-0.004747292931811086,0.014769337411288802
2020-05-28,0.00043976704402704805,-0.0022575136869761874,-0.0014374078002290592,-0.0038615979869802697,-0.0018467133986421506
2020-05-29,-0.0009743191886933768,0.010146642488338381,0.010716289914491733,0.017041909136995572,0.004446155340091745
2020-06-01,0.012222687452561673,-0.002294544780703302,0.0009413358019035586,0.011670253098244966,0.00403339198854299
2020-06-02,0.0046190348593444204,0.011312260517325947,0.005171624581205906,0.0005542421239081785,0.008246110237295294
2020-06-03,0.005489854793461799,0.002430995945828535,-0.002123801299546108,0.002419803318654912,0.01322080108784001
2020-06-04,-0.008649529999161755,-0.013251118661432556,-0.017487487816218412,-0.007207963182428161,-0.0026303615990295624
2020-06-05,0.028082746367676353,0.023128721065940574,0.018022218991135555,0.009062306094701045,0.025306391343454224
2020-06-08,0.005895259318631125,0.006177430979640943,0.005554072158413207,0.01640122058468097,0.012015303719299968
2020-06-09,0.03108970995997257,0.007615835211946835,0.002786019292853186,0.029973414532654237,-0.0074847770092251785
2020-06-10,0.02540184866146447,0.03642006627175508,0.008653498868303699,0.01775474019639406,-0.005595503774279431
2020-06-11,-0.04920114199985708,-0.05519358847040099,-0.04382204087714102,-0.034386807792203426,-0.059377435327991744
2020-06-12,0.00859656011991735,0.007860624252273194,0.007830121639057244,-0.005071582137180358,0.01190437660459102
2020-06-15,0.012291416312745069,0.006371400224108578,0.005519418058417275,0.01080967380014712,0.00929231752178043
2020-06-16,0.026157256511275415,0.024209741372945955,0.01794815068670389,0.01641919546995653,0.019064787905244095
2020-06-17,-0.0013928901156930091,0.003455492852177349,0.004187621852048113,0.009782656419923274,-0.004162315370552559
2020-06-18,0.0003982558748844944,0.0106514454263316,-0.012762152139830864,0.004910408831544251,0.00038495654341337316
2020-06-19,-0.005730996855884608,-0.00597762996766355,-0.006632404868266569,0.007892706403668376,-0.005731307564403865
2020-06-22,0.02582721639254053,0.02739506568862838,0.018099573444281116,0.014404049034053084,0.006394525564004825
2020-06-23,0.021120242767659583,0.006658629441682699,0.009140071501780332,0.018470070932883553,0.00459307493587957
2020-06-24,-0.017809832564573025,-0.02036353874308439,-0.021598031220695195,-0.010915222785479236,-0.025839662543832694
2020-06-25,0.013188374608866163,0.012557320391064351,0.005845929487868072,0.007352966946613356,0.01066361201954718
2020-06-26,-0.03120769337821184,-0.020218902024137956,-0.056056053347550844,-0.022657517035347675,-0.024038157301202446
2020-06-29,0.02278503626043604,0.010689869581974511,0.025098137356788057,-0.004648937652200358,0.01459072265061693
2020-06-30,0.008312765329236471,0.025228296623856974,0.014833992441448878,0.02884445591830274,0.01272798129357405
2020-07-01,-0.0018927728976863315,0.005830424371935215,0.016748349816759763,0.04253577590541981,0.00698034641869316
2020-07-02,0.0,0.007591938590921309,0.019183758744004444,0.004021512351305945,0.005491906233108857
2020-07-06,0.02639837986431645,0.021297765886495828,0.020016982278464365,0.056086861548230546,0.015319478234866825
2020-07-07,-0.0031075714177251747,-0.01169601753151057,-0.006509383778534347,-0.018794894393650154,-0.010367644257225469
2020-07-08,0.023022977158902273,0.021754438214355343,0.009139828473615113,0.026637631211038765,0.007619819419207911
2020-07-09,0.004291104853596549,0.006976592561172191,0.00996605061725745,0.032418003431597016,-0.005709128523531952
2020-07-10,0.0017478265340454893,-0.0030375371081980385,0.013311017012017706,0.005442909266691453,0.010158748906098618
2020-07-13,-0.004623861024840931,-0.03137578686828345,-0.01755385662557453,-0.030459227148096752,-0.008696776362514615
2020-07-14,0.016412850131173745,0.0061623769048421975,0.005690440306003413,-0.006464146747407976,0.012875879014484936
2020-07-15,0.00685391612362689,-0.001488788313402342,-0.0026202866824995355,-0.02466286482562469,0.009145395177441071
2020-07-16,-0.012381287020223739,-0.020002753776366212,-0.0012930141730824252,-0.002985648858511928,-0.003298981710013249
2020-07-17,-0.002022285214662559,-0.005113036402719632,0.0012731794549781165,-0.012724365220700149,0.0028948979912465913
2020-07-20,0.020854682252062415,0.0420828020462631,0.030508541570419625,0.07630823511693882,0.008048998811811946
2020-07-21,-0.013897623112782373,-0.013560113933904454,-0.005077316688869743,-0.018484694634580835,0.002125092966673794
2020-07-22,0.002805379341333712,0.014268720112387485,0.005722888073591925,-0.012305027339411448,0.005676094899367702
2020-07-23,-0.04658501678027418,-0.04446889416697457,-0.03121999537811451,-0.03725419917985109,-0.01200344788701529
2020-07-24,-0.0024801055063805835,-0.00614086936725892,-0.005646361525457249,0.007458986752838637,-0.006461332352529205
2020-07-27,0.02342341995059679,0.012588079445396643,0.013971465639798153,0.015270459525145965,0.007266033403406544
2020-07-28,-0.016563629711566028,-0.009017643167588666,-0.0169994707100563,-0.018126069617507432,-0.006362708630644641
2020-07-29,0.018986882737964974,0.010047148532975591,0.013121238526638048,0.011004699826417956,0.012223943582649067
2020-07-30,0.012027407416460531,-0.0007844488251956744,0.009706739618649665,0.0060308083157400725,-0.0035742681154033442
2020-07-31,0.09956373493194308,0.005429011491444247,-0.03332432293469718,0.036294147981264194,0.007871174644080993
2020-08-03,0.024885322486111295,0.054716736227683214,-0.00349407556864675,-0.01682166001089732,0.006927901988238563
2020-08-04,0.006655902690378223,-0.015122651913832245,-0.006400282070960594,0.008619861276316521,0.0038550716398642305
2020-08-05,0.0036181297241595248,-0.001642217677055767,0.003922029764306126,0.020871316739287018,0.006191960469349367
2020-08-06,0.03429426711387965,0.015887043170927765,0.017332771280407815,0.0062115284906952865,0.006662153649976412
2020-08-07,-0.02299811714299239,-0.018049538856741123,-0.004381762206025583,-0.01800293843304236,0.0007176685860598243
2020-08-10,0.014430212300452541,-0.020108668329926697,-0.0010350418630739851,-0.006111826385309402,0.0029846405882464127
2020-08-11,-0.030191010357333774,-0.023663059012645853,-0.010936018223629497,-0.02167112480516848,-0.008288869867928556
2020-08-12,0.03269402173155862,0.028166726621295633,0.01787338495834456,0.026133573522779383,0.01384600592105241
2020-08-13,0.017542665125550354,-0.0023451418097269767,0.0062237173387644056,-0.0003859062604570367,-0.0018096887525512306
2020-08-14,-0.0008916802683735035,0.0009577919757866142,-0.007956970008889293,-0.004121037907113718,2.9881116814763734e-05
2020-08-17,-0.002614194236960362,0.006584311065081096,0.007686697739820642,0.010865072977043023,0.0031715328692139924
2020-08-18,0.008298402827981503,0.005737980652992942,0.02574338796032834,0.04006138810950659,0.0021580289915717225
2020-08-19,0.001253816288388009,-0.006085378633518538,-0.007205645472315163,-0.015825714532805114,-0.0041722588020476
2020-08-20,0.02194705628757324,0.023004650448774686,0.02027708634940524,0.011250743012291311,0.003108558385052068
2020-08-21,0.0502485413161643,-0.007296512486951749,-0.0004313135658971155,-0.003843813244746528,0.003541244674100006
2020-08-24,0.011889343391222482,0.0031402046848182175,0.006061811983709048,0.006899163550113672,0.010081984909793267
2020-08-25,-0.008237615082529884,0.012925627714334392,0.012974289102652036,0.01173146611135582,0.0034933172461951785
2020-08-26,0.013507327772326966,0.02138906539299687,0.023557949111704186,0.02809711446991023,0.009975770208533838
2020-08-27,-0.012026321277875448,0.024257021940488448,-0.009539572195986307,-0.012233678809977448,0.0021839579778279478
2020-08-28,-0.0016212305933791097,0.010230811373013652,0.006676944264955114,0.0005292501453169122,0.006438673941199601
2020-08-31,0.033349852479201594,-0.014875852818251791,-0.006056910931021701,0.014347795491567642,-0.003629111492787736
2020-09-01,0.03905948675770366,0.007685611293145815,0.015557599851968284,0.013858994770032553,0.009374717736919962
2020-09-02,-0.02093576571296783,0.01908893846403389,0.0369564977072807,0.009197048337934825,0.01436023695896545
2020-09-03,-0.08344780065385393,-0.06394867348436714,-0.052526437937981084,-0.047389460231042485,-0.03502050066170718
2020-09-04,0.0006615128086190005,-0.014135425525254654,-0.03008899827818038,-0.02202820804028703,-0.008197907240202142
2020-09-08,-0.0696661662809265,-0.05561371645511483,-0.03711441365510017,-0.04493916629572862,-0.02770356879991763
2020-09-09,0.039111586533606496,0.04170183243633793,0.015390344723267984,0.037013109131374684,0.019554853093424966
2020-09-10,-0.03319064712930299,-0.0284185178805767,-0.013783662837424803,-0.029022560577017922,-0.017515955213853646
2020-09-11,-0.01321573653640666,-0.0065462838277549175,-0.00676568270605095,-0.0187214757293059,0.0005091000394645784
2020-09-14,0.029558805637213713,0.006741140848455365,-0.004582478531494289,-0.004261050710177225,0.013085033436625794
2020-09-15,0.0015592974094034882,0.016273100968912046,0.017273938987283625,0.016986906487693396,0.005039975882215047
2020-09-16,-0.029958082736253288,-0.018027330244375007,-0.01511559099738202,-0.02503409881608985,-0.003976744291718699
2020-09-17,-0.016092478918084067,-0.010491205086277494,-0.01670533796571582,-0.02279449983567252,-0.008834310989505836
2020-09-18,-0.03223400126836033,-0.012497140079818211,-0.024472533119942564,-0.018049831297685878,-0.011579311473877509
2020-09-21,0.02987512340880043,0.010672017005560051,-0.01454250646940623,0.0018798451658920035,-0.011191816939563887
2020-09-22,0.01559330926807348,0.023808055444227493,0.020540665062934282,0.055362197019776946,0.010132759862218425
2020-09-23,-0.04285122290300883,-0.033482530323974594,-0.035156181932575505,-0.04214463095521935,-0.023464023909712785
2020-09-24,0.010216575998803733,0.012878533852154686,0.009511974658242772,0.0066217097971920415,0.0026618349402578573
2020-09-25,0.036829595295601134,0.022530872969313814,0.011321364439531774,0.024642604582375296,0.01603770159973063
2020-09-28,0.023588473379267755,0.0077650397027325315,0.013527893147900592,0.025178461064278568,0.01647287798871942
2020-09-29,-0.007596668041811905,-0.01046340097343073,0.005033150959214565,-0.00923261654532486,-0.0054608967491663815
2020-09-30,0.014963299650510652,0.014703719542784151,-0.00028662496785552784,0.0012233973846267278,0.007553468583845683
2020-10-01,0.00842660411486157,0.010075928583027784,0.015101013217321461,0.022773457377156782,0.0063991413907660225
2020-10-02,-0.03281267786574186,-0.02995548379764846,-0.021947509883006255,-0.030338326155417573,-0.009539546011485947
2020-10-05,0.030326488609938185,0.020117094262870575,0.018534273107225618,0.023466537334268914,0.017577404568121374
2020-10-06,-0.029088446843672195,-0.021476107614907498,-0.021685644505282105,-0.03151160525254176,-0.014317753705958586
2020-10-07,0.016824772757693892,0.018858555189955918,0.00558035979122374,0.030413812448158245,0.01725682178598385
2020-10-08,-0.0009563490199031824,0.003567899256044266,0.016509863717559387,-0.0016097349459189387,0.008823577987884383
2020-10-09,0.017246432045211164,0.024532849796822617,0.01805048167331069,0.02967554216621051,0.008890551071759224
2020-10-12,0.0615844961435941,0.025572588926616818,0.03521622603912008,0.0464540159772508,0.01595937576006765
2020-10-13,-0.02688543140435997,0.006572773266208675,0.0015839195464612738,0.0002033158031418585,-0.006547115892860265
2020-10-14,0.000742868117392234,-0.009014987117104658,-0.0023191370200637915,-0.023481628688544316,-0.006303309163279255
2020-10-15,-0.003968550276877985,-0.005448044569097928,-0.0051107901967090055,-0.007478033616218114,-0.0012367258561385964
2020-10-16,-0.014099500216148936,0.0,0.007831855498552795,-0.01994812848396483,-0.0006045038530538856
2020-10-19,-0.025873856086204364,-0.02507741876009641,-0.024374570603395266,-0.020216949722746604,-0.015320144607622651
2020-10-20,0.013105783354274486,0.0020054497708106712,0.013716405725175271,0.0030508956211158598,0.003997700981352134
2020-10-21,-0.005461291172940986,0.0006984841772104163,0.02225733249993102,-0.01001890884724982,-0.001894804732288491
2020-10-22,-0.009629400972278277,0.00041893037890064955,0.012948831594296602,-0.002684886825932588,0.005470253331133024
2020-10-23,-0.006152938463566864,0.006216476256024613,0.0162490342301364,0.008776346822349299,0.0033897142141381415
2020-10-26,8.696284911017483e-05,-0.028854286636197168,-0.030270161637923166,0.0008235515832760146,-0.018652877995986077
2020-10-27,0.013382377775106265,0.014976730844813511,0.00916693026295098,0.02442300268945314,-0.003453549614627622
2020-10-28,-0.047418886782624604,-0.05083687486789155,-0.05666409082069144,-0.038319991707740156,-0.034776450139756575
2020-10-29,0.036380564853470417,0.010014781009296753,0.0300445516238435,0.015134134911874026,0.01011184850038154
2020-10-30,-0.05764812326948613,-0.011051231408404286,0.03733814845015654,-0.055995337191590895,-0.010479187759455348
2020-11-02,-0.0008271156736418109,-0.0006917997827642651,0.005067212083435846,-0.010485731675678473,0.011145851591287729
2020-11-03,0.015236606558995672,0.020061296127468837,0.013052340075820098,0.014515652838803237,0.01750206188661627
2020-11-04,0.04002494832350051,0.047120950699515815,0.05910004155829644,0.06131112770815112,0.022103009888065014
2020-11-05,0.034878292017804936,0.031388963632031315,0.00949163144794217,0.024635765802841537,0.019314899036435122
2020-11-06,-0.0011366893759804577,0.0019239250040115892,-0.0015727586576383982,-0.0032050668056014093,-0.00022817267109949594
2020-11-09,-0.020169936869884938,-0.024112751067395653,0.0009597780692143486,-0.0519488297063862,0.012487231295609337
2020-11-10,-0.0030135209609120513,-0.03437687672247974,-0.013546273071727016,-0.03519509049367411,-0.001467567374736888
2020-11-11,0.029901106077888182,0.02591590532280083,0.005457839172751511,0.03317322672809136,0.0074009916328154155
2020-11-12,-0.0023461685412417242,-0.00513913869764548,-0.0025272666496884253,-0.008678484699991355,-0.009748151602073563
2020-11-13,0.00041946797711453807,0.004954306643528298,0.0167510099888063,0.005939975842648188,0.013749561294078248
2020-11-16,0.008682677314070093,0.003319859690762345,0.000998337312958359,0.0007187867984453675,0.012405336844107459
2020-11-17,-0.007593341877866465,-0.012833369822908147,-0.0069972705067734035,0.001468143007621713,-0.005392878918529214
2020-11-18,-0.011456555919619641,-0.013271336057673853,-0.012003822808110305,-0.009677888280344956,-0.012107987252006592
2020-11-19,0.005154855849932484,0.0063283438230473605,0.010248246485156834,0.003715583547472407,0.004201483265881444
2020-11-20,-0.011017977286830799,-0.009602532878733373,-0.01269854262106946,-0.0056688516272875725,-0.00687163390050819
2020-11-23,-0.0301939948816174,-0.0013318547302616126,-0.00509246404802266,-0.0003259651773973119,0.005976696751906099
2020-11-24,0.011527745310436011,0.017690375850052224,0.02081725553609712,0.006328425701275153,0.01598544300442769
2020-11-25,0.007439450361929369,4.6902464555207724e-05,0.00013026760962169307,0.021263218006347694,-0.001543026533384191
2020-11-27,0.004814718445232328,0.0063388179169111,0.012891813016247167,0.003219256968037136,0.002780944666217755
2020-11-30,0.020879933414300684,-0.005404265299344374,-0.018422425826093023,-0.008580433078829422,-0.0044367438659535866
2020-12-01,0.030361908388623158,0.009947158785339623,0.023078626956677728,0.0162931356533559,0.0108777338248115
2020-12-02,0.002929152190565517,-0.0038926963467876565,0.01635788529113294,-0.00515287341781244,0.002101842423585851
2020-12-03,-0.0011380212141995534,-0.00526042010407159,-0.001716360401338685,-0.005257991204430573,-0.00027281850975654045
2020-12-04,-0.005628489773482709,0.0005599123748854241,0.0010532489557684536,-0.007607189417695092,0.008580670382155823
2020-12-07,0.012195118389606024,-0.0003267992973473375,-0.003696937321176026,-0.001449259101838023,-0.0020568324624974047
2020-12-08,0.005078220868782988,0.007994558378229079,-0.0031421021887802396,0.0060897673194401595,0.002921714194667321
2020-12-09,-0.021125287453341614,-0.019682207188305736,-0.018650875339264694,-0.023272568006966705,-0.009009202431130276
2020-12-10,0.01191753446411802,-0.006061678430757703,-0.005759469003943947,-0.0008734778193995013,-0.00032717784643851195
2020-12-11,-0.006757632847304008,0.012931377951415092,0.004036769246752305,0.004802302959357711,-0.0011733781734890964
2020-12-14,-0.005159901616814074,0.004397981105562287,-0.01278140027713685,0.012927776593180737,-0.004487198605028785
2020-12-15,0.04887612970367868,-0.00032696946767192216,0.005020947722433653,0.0025782705182143205,0.013428939809842475
2020-12-16,-0.0005475216828421448,0.023766135704793485,-0.002211356669387933,0.023678659082595685,0.001568017246244337
2020-12-17,0.006939495009111876,0.0006384088788128463,-0.009537824887693024,-0.001506881775001751,0.005576553233300069
2020-12-18,-0.015977696260652697,-0.003789893958157306,-0.008244070943218268,-0.010696397444651836,-0.004001070547734173
2020-12-21,0.012319087623610048,0.01813363858135608,0.004819716094441204,0.001413904523066775,-0.003581724057383961
2020-12-22,0.028066975219472812,0.006046669972743524,-0.008301646516065266,0.00010602891458408637,-0.0016869503375217527
2020-12-23,-0.00700053797796673,-0.01312492540577321,0.00464571750237929,-0.006649178948489452,0.0008982798629608078
2020-12-24,0.00768253700132202,0.00779695656988213,0.0034252797429346928,-0.003957235360226408,0.0038828681120468304
2020-12-28,0.03514109168074376,0.00987229355961113,0.022691164658889124,0.034470151618254896,0.008554017624929184
2020-12-29,-0.013404411057137397,-0.0036068849292816515,-0.009173856689752981,0.011517048584034767,-0.0019094894480427365
2020-12-30,-0.008563049780776438,-0.011080641125097887,-0.012312783248448587,-0.01094170357368153,0.001425706531526509
2020-12-31,-0.007732550383203238,0.0033325721062255342,0.00939559444054787,-0.008840331459923346,0.005068171781733475
2021-01-04,-0.02502985956643794,-0.021495396088583595,-0.015241297019857995,-0.02182109847190733,-0.01370772223282669
