Date,Portfolio Return
2020-07-13,-0.01947220636426681
2020-07-14,0.006776653372171567
2020-07-15,-0.003200808831324601
2020-07-16,-0.009281640976467683
2020-07-17,-0.003784577758365295
2020-07-20,0.037902626293234265
2020-07-21,-0.011364327229694443
2020-07-22,0.0035197065002031645
2020-07-23,-0.03765866143710683
2020-07-24,-0.0024388519081865183
2020-07-27,0.015577863222327836
2020-07-28,-0.014056697148365887
2020-07-29,0.01330608984661125
2020-07-30,0.005600822423153828
2020-07-31,0.027629269079568333
2020-08-03,0.01653015776136367
2020-08-04,-0.001287264300805897
2020-08-05,0.006071843359429506
2020-08-06,0.017920402890420115
2020-08-07,-0.014667087269140984
2020-08-10,-0.002550523598220575
2020-08-11,-0.020813832935047356
2020-08-12,0.02540117937654359
2020-08-13,0.004785974169362195
2020-08-14,-0.002396085544665848
2020-08-17,0.005020036637324316
2020-08-18,0.016885853983367772
2020-08-19,-0.006231388467511447
2020-08-20,0.0178543483949315
2020-08-21,0.010237106312584409
2020-08-24,0.007357780616754045
2020-08-25,0.006462485925372216
2020-08-26,0.020052688028507227
2020-08-27,-0.0010785792377567063
2020-08-28,0.004237501471083001
2020-08-31,0.005913765678067865
2020-09-01,0.01850706521080453
2020-09-02,0.010205026092706166
2020-09-03,-0.0603343482345307
2020-09-04,-0.014611710166872611
2020-09-08,-0.05050104355416786
2020-09-09,0.03263953082275714
2020-09-10,-0.02571513145674383
2020-09-11,-0.009987026774165308
2020-09-14,0.008614784116745546
2020-09-15,0.011814266277795794
2020-09-16,-0.020423965637023315
2020-09-17,-0.015429319660318644
2020-09-18,-0.020845189367958077
2020-09-21,0.006485071148930888
2020-09-22,0.02604418958083933
2020-09-23,-0.036890003275276105
2020-09-24,0.009266697847852352
2020-09-25,0.023636681030583213
2020-09-28,0.017226936911807846
2020-09-29,-0.005901000045949355
2020-09-30,0.00835945614006251
2020-10-01,0.01284044143244459
2020-10-02,-0.02710316222468094
2020-10-05,0.022768798263313232
2020-10-06,-0.024712363936805558
2020-10-07,0.017845348613387234
2020-10-08,0.004515271112151799
2020-10-09,0.02087908033558861
2020-10-12,0.039719257246833665
2020-10-13,-0.005375429053903224
2020-10-14,-0.007858513807977653
2020-10-15,-0.004995586059693261
2020-10-16,-0.006008580036425029
2020-10-19,-0.023188137237565836
2020-10-20,0.007531038648664729
2020-10-21,0.0010675025083747487
2020-10-22,0.00029719663844169876
2020-10-23,0.005359932080025391
2020-10-26,-0.014946440757299787
2020-10-27,0.013462408783998006
2020-10-28,-0.047038401932291016
2020-10-29,0.021645758622873452
2020-10-30,-0.02195419519370501
2020-11-02,-0.00034884762342127153
2020-11-03,0.016088280443202423
2020-11-04,0.048079009597850095
2020-11-05,0.02532378326625932
2020-11-06,-0.0007815734527501282
2020-11-09,-0.020019759182193585
2020-11-10,-0.01924262887140186
2020-11-11,0.022420565193622368
2020-11-12,-0.005087292239865113
2020-11-13,0.0072565969508594326
2020-11-16,0.004584592757899601
2020-11-17,-0.006751791316876913
2020-11-18,-0.011729113937215086
2020-11-19,0.006083714251358954
2020-11-20,-0.009515769781113268
2020-11-23,-0.008367478572863138
2020-11-24,0.014332210838039282
2020-11-25,0.0059959826764766026
2020-11-27,0.006288692554014493
2020-11-30,-0.0019753291388407705
2020-12-01,0.019039392697978573
2020-12-02,0.00221030057796715
2020-12-03,-0.0030217625016972917
2020-12-04,-0.0017198654038190668
2020-12-07,0.0017321572422121215
2020-12-08,0.004149899257351733
2020-12-09,-0.019487482572771147
2020-12-10,0.0001046568590275384
2020-12-11,0.003193912899900865
2020-12-14,-0.0006099247251070479
2020-12-15,0.015000027688115532
2020-12-16,0.01025491571275382
2020-12-17,0.0002431899627722324
2020-12-18,-0.009130098287049939
2020-12-21,0.00850173326900473
2020-12-22,0.006720592744005673
2020-12-23,-0.005342230148860936
2020-12-24,0.004151769080547377
2020-12-28,0.023541011328010446
2020-12-29,-0.003975134562552679
2020-12-30,-0.009419249437741953
2020-12-31,-0.00048212479494617357
2021-01-04,-0.02041456523539112
2021-01-05,0.007596650766516369
2021-01-06,-0.021557740039325514
2021-01-07,0.024274255506279423
2021-01-08,0.008160508952928452
2021-01-11,-0.018019900519414465
2021-01-12,-0.0050226909418941545
2021-01-13,0.009922002757254378
2021-01-14,-0.012347738907595803
2021-01-15,-0.006495212357707336
2021-01-19,0.01408798309963377
2021-01-20,0.03779360125727053
2021-01-21,0.01288129980779985
2021-01-22,0.004714713765093945
2021-01-25,0.01143951020075163
2021-01-26,0.006674149174741083
2021-01-27,-0.019051047938720665
2021-01-28,0.002387320536978428
2021-01-29,-0.02371709993193944
2021-02-01,0.029315496861618044
2021-02-02,0.007779204665496967
2021-02-03,0.011769343857989303
2021-02-04,0.007068951818186715
2021-02-05,0.004478201704549679
2021-02-08,-0.0008913562283059232
2021-02-09,-0.0023392347729066353
2021-02-10,-0.002213892025178181
2021-02-11,0.00011831287269540703
2021-02-12,0.0030005072134455
2021-02-16,-0.004510105281459133
2021-02-17,-0.00017722588879254896
2021-02-18,-0.0030473573619847843
2021-02-19,-0.009161628819877808
2021-02-22,-0.022766575514937184
2021-02-23,-4.895335437047488e-05
2021-02-24,0.0015342319717144347
2021-02-25,-0.03049610471103395
2021-02-26,0.006631547903695012
2021-03-01,0.028445988240524335
2021-03-02,-0.013131767033095754
2021-03-03,-0.025441641212785256
2021-03-04,-0.005750511732032381
2021-03-05,0.01745211863251971
2021-03-08,-0.027717240352631144
2021-03-09,0.028930575474139984
2021-03-10,-0.0038899252900206657
2021-03-11,0.01996584548829915
2021-03-12,-0.009663195450350227
2021-03-15,0.005562846366642464
2021-03-16,0.009614235289610237
2021-03-17,0.0006743911241415186
2021-03-18,-0.029772377280316273
2021-03-19,0.0019248849790050534
2021-03-22,0.01651796951100208
2021-03-23,0.001910327899929003
2021-03-24,-0.011904281289801392
2021-03-25,-0.004403585676061651
2021-03-26,0.006912528895025237
2021-03-29,0.0026227661707163815
2021-03-30,-0.008249309908905452
2021-03-31,0.013329624498652446
2021-04-01,0.020386904207381484
2021-04-05,0.026408985301734935
2021-04-06,-0.0017184440625893106
2021-04-07,0.011585306706315648
2021-04-08,0.010791747993224321
2021-04-09,0.01445189975392253
2021-04-12,-0.005116958942902137
2021-04-13,0.010895883423458588
2021-04-14,-0.012760613795167046
2021-04-15,0.016073961665308455
2021-04-16,0.0018746541142597814
2021-04-19,-0.0021606855456466055
2021-04-20,-0.007594326256854664
2021-04-21,0.005483452171029498
2021-04-22,-0.012606370147111318
2021-04-23,0.015468264119639707
2021-04-26,0.006239164891178953
2021-04-27,-0.0013869816531548857
2021-04-28,-0.0004692247403204677
2021-04-29,0.002004545717216607
2021-04-30,-0.008331498480149684
2021-05-03,-0.0036673779128684057
2021-05-04,-0.021273069967616475
2021-05-05,-0.0026400453872843692
2021-05-06,0.01138138143579906
2021-05-07,0.005120462432811715
2021-05-10,-0.024239526368277586
2021-05-11,-0.0035364566022177946
2021-05-12,-0.026674152272229978
2021-05-13,0.013018439293024753
2021-05-14,0.01987626062165473
2021-05-17,-0.0017417031926461907
2021-05-18,-0.010512087833396766
2021-05-19,0.0008015440121354846
2021-05-20,0.013777619666078683
2021-05-21,-0.00901358168650893
2021-05-24,0.018326480426024642
2021-05-25,0.0013392069433768475
2021-05-26,0.0017165499132164974
2021-05-27,-0.00888299240829565
2021-05-28,-0.0017215554972181814
2021-06-01,-0.001264954993668321
2021-06-02,0.0016796916552724891
2021-06-03,-0.009919026959451913
2021-06-04,0.01581943478833327
2021-06-07,0.0031306273507173523
2021-06-08,0.004229474048632871
2021-06-09,0.003458352040370301
2021-06-10,0.00840059291820635
2021-06-11,0.002668445123209007
2021-06-14,0.011960295420317027
2021-06-15,-0.005000930590630612
2021-06-16,0.0002927593621834674
2021-06-17,0.012381535144143786
2021-06-18,-0.008140806740354743
2021-06-21,0.008902668552316296
2021-06-22,0.010222000909204559
2021-06-23,-0.0012951022687822916
2021-06-24,-0.0011577177003341418
2021-06-25,-0.00454526790079135
2021-06-28,0.009308781450622566
2021-06-29,0.0052094947018105665
2021-06-30,1.2843491953805247e-05
2021-07-01,0.001924808485589923
2021-07-02,0.020157488874728964
2021-07-06,0.014134782020585593
2021-07-07,0.008417577342704506
2021-07-08,-0.005778935605743472
2021-07-09,0.0048820781632059745
2021-07-12,0.001011888877132899
2021-07-13,0.003248870345708423
2021-07-14,0.009096639736138303
2021-07-15,-0.007472795180427696
2021-07-16,-0.007831948495545091
2021-07-19,-0.01681505440136278
2021-07-20,0.013837021316359022
2021-07-21,0.004157604815945353
2021-07-22,0.011069985352923386
2021-07-23,0.015117506603542963
2021-07-26,0.00430773416299297
2021-07-27,-0.013610997768186027
2021-07-28,0.0030889175986025686
2021-07-29,-0.00035361923880693354
2021-07-30,-0.018787562769686097
2021-08-02,-0.0004488226441054431
2021-08-03,0.009184925436337104
2021-08-04,-0.0031523737198300692
2021-08-05,0.0063549075221290075
2021-08-06,-0.0036837419648576976
2021-08-09,0.00039462332308792163
2021-08-10,-0.0037868354104847336
2021-08-11,-0.0013625356337631897
2021-08-12,0.009947866097738579
2021-08-13,0.003341282893062255
2021-08-16,0.006236885228863501
2021-08-17,-0.009379161556567173
2021-08-18,-0.013404556585858774
2021-08-19,0.005372800293296981
2021-08-20,0.012958734450248163
2021-08-23,0.011508912638595315
2021-08-24,0.002500772311448915
2021-08-25,-0.0016545772836832708
2021-08-26,-0.004290322713495949
2021-08-27,0.008816369543034963
2021-08-30,0.016199900550867837
2021-08-31,-0.0006710644224069373
2021-09-01,0.00231612934041059
2021-09-02,-0.0019837462650871026
2021-09-03,0.0025138209799043135
2021-09-07,0.005225950641818405
2021-09-08,-0.002527744432010683
2021-09-09,-0.007155914284783076
2021-09-10,-0.015117328827806177
2021-09-13,0.003672186537658293
2021-09-14,-0.0007147142242249483
2021-09-15,0.010639803890311758
2021-09-16,-0.0006566676716450585
2021-09-17,-0.015461743100658289
2021-09-20,-0.021009701061860227
2021-09-21,0.000914361808722063
2021-09-22,0.012296308287051413
2021-09-23,0.007142162834414036
2021-09-24,0.00210887638153843
2021-09-27,-0.01007052897625739
2021-09-28,-0.030196629783638972
2021-09-29,-0.0008763312523497823
2021-09-30,-0.0073941579585811625
2021-10-01,0.013628194102263173
2021-10-04,-0.022806636280742483
2021-10-05,0.014943794676899356
2021-10-06,0.010509387729361027
2021-10-07,0.00946349513559302
2021-10-08,-0.0008983810757810539
2021-10-11,-0.005251717702609448
2021-10-12,-0.007199726949119343
2021-10-13,0.006124368184714062
2021-10-14,0.018117863305200006
2021-10-15,0.010648721403069706
2021-10-18,0.009933979132162825
2021-10-19,0.005765608645934904
2021-10-20,-0.0031918717493843248
2021-10-21,0.004668307467782246
2021-10-22,-0.014778653889266585
2021-10-25,-0.0014695698181025638
2021-10-26,0.008850070827589561
2021-10-27,0.019731984074607398
2021-10-28,0.010700925516733004
2021-10-29,-0.00019527658572773257
2021-11-01,-0.01242531297289971
2021-11-02,0.007370170010092152
2021-11-03,0.00955082656864496
2021-11-04,0.009100865915896542
2021-11-05,0.004145434072495813
2021-11-08,-0.0020883277834237175
2021-11-09,0.004299208620875046
2021-11-10,-0.018949242645685826
2021-11-11,0.00045329312756479224
2021-11-12,0.014481223988653735
2021-11-15,0.00042504789019880157
2021-11-16,0.0035434200457865783
2021-11-17,0.004714780010115605
2021-11-18,0.019479063480186375
2021-11-19,0.0030952674779438655
2021-11-22,-0.011247514648971623
2021-11-23,-0.001143826862837569
2021-11-24,0.001740206526961663
2021-11-26,-0.026212734288570648
2021-11-29,0.019725604676319942
2021-11-30,-0.006859116931380119
2021-12-01,-0.00714747979801051
2021-12-02,0.0018620979365573777
2021-12-03,-0.012928990167020975
2021-12-06,0.01276836260006265
2021-12-07,0.028546125599101347
2021-12-08,0.0071677088151144005
2021-12-09,-0.005830273192742503
2021-12-10,0.01305914338885974
2021-12-13,-0.01447064557159049
2021-12-14,-0.014199025141860007
2021-12-15,0.021762061578422833
2021-12-16,-0.02623144878291481
2021-12-17,-0.005997404594869211
2021-12-20,-0.00978294874396337
2021-12-21,0.01876268638081746
2021-12-22,0.01405626807322374
2021-12-23,0.0033657855146617724
2021-12-27,0.012515025987912511
2021-12-28,-0.00289574875833017
2021-12-29,-0.0009963747964212542
2021-12-30,-0.005136809297035581
2021-12-31,-0.007510129591915789
2022-01-03,0.010149731267775212
2022-01-04,-0.01178090067400226
2022-01-05,-0.03167228580171764
2022-01-06,-0.007672485781960028
2022-01-07,-0.0019445441360912371
2022-01-10,0.00116686529694723
2022-01-11,0.011907958083119492
2022-01-12,0.005732652571656183
2022-01-13,-0.02595675027024633
2022-01-14,0.008134062563985557
2022-01-18,-0.021785106574110976
2022-01-19,-0.010418327161780021
2022-01-20,-0.013855016507615205
2022-01-21,-0.02660847645185891
2022-01-24,0.002832520018616215
2022-01-25,-0.023241267999527686
2022-01-26,0.00862272657843822
2022-01-27,0.0021371989664766573
2022-01-28,0.03898843627898831
2022-01-31,0.020961579958964974
2022-02-01,0.004223531124621347
2022-02-02,0.020236806265247594
2022-02-03,-0.039544039361486365
2022-02-04,0.02958437127995164
2022-02-07,-0.010912934760768885
2022-02-08,0.013015804477329824
2022-02-09,0.011761888932032696
2022-02-10,-0.021952691737518588
2022-02-11,-0.02691371554237194
2022-02-14,0.004267128430484773
2022-02-15,0.015230470976077519
2022-02-16,0.003140966244129135
2022-02-17,-0.02706915507846117
2022-02-18,-0.011338501898345238
2022-02-22,-0.009836566915619335
2022-02-23,-0.02564022064586713
2022-02-24,0.034752070514903595
2022-02-25,0.013534753748889431
2022-02-28,0.0019875775931909837
2022-03-01,-0.012350349099744034
2022-03-02,0.013280762802496173
2022-03-03,-0.011117740251855987
2022-03-04,-0.016709018507153357
2022-03-07,-0.03875517753797648
2022-03-08,-0.007413807586663734
2022-03-09,0.03689705216357318
2022-03-10,-0.0008258187019591354
2022-03-11,-0.01788051976493762
2022-03-14,-0.021964926551515267
2022-03-15,0.03170619136634066
2022-03-16,0.0294298890727071
2022-03-17,0.009721746489790512
2022-03-18,0.01906495898663383
2022-03-21,0.0013004953652546022
2022-03-22,0.01999543855663059
2022-03-23,-0.007126944337720668
2022-03-24,0.01592863677767312
2022-03-25,0.0025850141635931816
2022-03-28,0.012425087866149837
2022-03-29,0.011591950829546727
2022-03-30,-0.007908610698598328
2022-03-31,-0.01859504596174255
2022-04-01,0.0029920355039594285
2022-04-04,0.020906332184114085
2022-04-05,-0.017842274424674856
2022-04-06,-0.027386294687794896
2022-04-07,0.00031333306015415065
2022-04-08,-0.015063412422987692
2022-04-11,-0.029426413665426948
2022-04-12,-0.002499527642158619
2022-04-13,0.019663329698837228
2022-04-14,-0.02565351624144114
2022-04-18,0.0032288266329028132
2022-04-19,0.019809108783478573
2022-04-20,-0.007730436231681142
2022-04-21,-0.020262094155748506
2022-04-22,-0.029816026954617755
2022-04-25,0.016328609447478337
2022-04-26,-0.0386675498205227
2022-04-27,0.0024168696785783054
2022-04-28,0.03549261121008392
2022-04-29,-0.06163463385834622
2022-05-02,0.011915208997482484
2022-05-03,0.0013640638410787602
2022-05-04,0.03112350830783007
2022-05-05,-0.054452262670255186
2022-05-06,-0.00592793841850282
2022-05-09,-0.03748211642527146
2022-05-10,0.01228279480060018
2022-05-11,-0.03125485815250146
2022-05-12,-0.010363328574255102
2022-05-13,0.032546219626954996
2022-05-16,-0.009522227120866582
2022-05-17,0.024922326061808494
2022-05-18,-0.05314467261427951
2022-05-19,-0.010120543164180314
2022-05-20,-0.002279449792378471
2022-05-23,0.024189493453371954
2022-05-24,-0.023292846182711418
2022-05-25,0.008704207356791241
2022-05-26,0.022533244291442336
2022-05-27,0.034637712270638235
2022-05-31,0.008004301024077402
2022-06-01,0.0021414036935584546
2022-06-02,0.020667899469794214
2022-06-03,-0.0260821666404961
2022-06-06,0.00831944090002682
2022-06-07,0.006449982323691331
2022-06-08,-0.00718751413553676
2022-06-09,-0.029357039428949374
2022-06-10,-0.04220888543027541
2022-06-13,-0.04445060508842016
2022-06-14,0.0016167111531508766
2022-06-15,0.029565858156362868
2022-06-16,-0.0348228137332619
2022-06-17,0.012764313243591147
2022-06-21,0.029247594913417503
2022-06-22,-0.001346834995441582
2022-06-23,0.019562617089357096
2022-06-24,0.03456883192966417
2022-06-27,-0.012327511094390864
2022-06-28,-0.034963064603825235
2022-06-29,0.009074553458220797
2022-06-30,-0.018683965481181005
2022-07-01,0.0135200345388859
2022-07-05,0.023227969016653614
2022-07-06,0.00965839771932355
2022-07-07,0.02015126177983304
2022-07-08,-1.1983677258808892e-06
2022-07-11,-0.020754407913287976
2022-07-12,-0.017111345238195175
2022-07-13,-0.00468399804534318
2022-07-14,0.004804924326756242
2022-07-15,0.015072233052619899
2022-07-18,-0.013068832608545258
2022-07-19,0.030653206246147497
2022-07-20,0.014343810121068013
2022-07-21,0.010974772211540204
2022-07-22,-0.022405840691229483
2022-07-25,-0.006034909963458872
2022-07-26,-0.02561156472041527
2022-07-27,0.052363311428193456
2022-07-28,0.013368738843487117
2022-07-29,0.03676189039062995
2022-08-01,-0.006157785253904933
2022-08-02,-0.0072355277793044225
2022-08-03,0.03069645335544317
2022-08-04,0.005003820896081863
2022-08-05,-0.004890295311697749
2022-08-08,-0.005416080808997734
2022-08-09,-0.001987792750561179
2022-08-10,0.026672553303445888
2022-08-11,-0.007303797970369166
2022-08-12,0.020021330334971436
2022-08-15,0.003462282408306321
2022-08-16,0.0009154030249070404
2022-08-17,-0.00648746138819943
2022-08-18,4.3693761854849244e-05
2022-08-19,-0.01943669209053159
2022-08-22,-0.027894096586663787
2022-08-23,-0.001998625398473055
2022-08-24,0.00014957788391408062
2022-08-25,0.018139315371568047
2022-08-26,-0.043757814172059595
2022-08-29,-0.009939361379170083
2022-08-30,-0.009618578046259348
2022-08-31,-0.009261697180468187
2022-09-01,0.004901431449921969
2022-09-02,-0.0126481592237353
2022-09-06,-0.00934494568696992
2022-09-07,0.01897384067366796
2022-09-08,-0.002788836261912189
2022-09-09,0.021278347423184192
2022-09-12,0.017672465915022296
2022-09-13,-0.06049930416403406
2022-09-14,0.00699569476594947
2022-09-15,-0.020377415618593974
2022-09-16,-0.008791272416724297
2022-09-19,0.00908677143136838
2022-09-20,-0.007176978712917801
2022-09-21,-0.02029170608078878
2022-09-22,-0.0006885937014147501
2022-09-23,-0.017620844312068333
2022-09-26,0.00031178952421330306
2022-09-27,-0.002375880896588047
2022-09-28,0.01500512770270361
2022-09-29,-0.029275880975250627
2022-09-30,-0.02090087887116621
2022-10-03,0.029645021596601772
2022-10-04,0.03247780191701838
2022-10-05,-4.404976933306569e-05
2022-10-06,-0.006225850479368072
2022-10-07,-0.04048494552396523
2022-10-10,-0.008790209718452863
2022-10-11,-0.01141545409687906
2022-10-12,0.0008990969980135972
2022-10-13,0.022494615556140112
2022-10-14,-0.03201228338769163
2022-10-17,0.03877095265861645
2022-10-18,0.010589255441360648
2022-10-19,-0.007151436789302207
2022-10-20,-0.001015306968144853
2022-10-21,0.024565835439283482
2022-10-24,0.013698008684336994
2022-10-25,0.014882214734465438
2022-10-26,-0.05332180055739113
2022-10-27,-0.027348316270410036
2022-10-28,0.024961916497456955
2022-10-31,-0.014219966708369022
2022-11-01,-0.029248977347313538
2022-11-02,-0.038829899114219066
2022-11-03,-0.033131394944080086
2022-11-04,0.020277121979919394
2022-11-07,0.01251047548431064
2022-11-08,0.0023802540053694536
2022-11-09,-0.02763783120721276
2022-11-10,0.08402202443935244
2022-11-11,0.02356887880628951
2022-11-14,-0.015021474853896946
2022-11-15,0.010790984952754894
2022-11-16,-0.005283866677990296
2022-11-17,-0.002860087876905927
2022-11-18,-0.002482450560534297
2022-11-21,-0.012378847272305314
2022-11-22,0.012639524010228003
2022-11-23,0.009564300777949154
2022-11-25,-0.008637634258192608
2022-11-28,-0.015880344245793536
2022-11-29,-0.012081497251305421
2022-11-30,0.05046608008133298
2022-12-01,-0.0022088230386434786
2022-12-02,-0.004618063804055572
2022-12-05,-0.017251669627433547
2022-12-06,-0.024254047894798847
2022-12-07,-0.00818314223329129
2022-12-08,0.00849609993968568
2022-12-09,-0.008314692217743386
2022-12-12,0.016898169825469173
2022-12-13,0.01592410976795981
2022-12-14,-0.007416276683569491
2022-12-15,-0.03859701682952165
2022-12-16,-0.01189801385899569
2022-12-19,-0.020111952218691203
2022-12-20,0.003346445690091744
2022-12-21,0.015000878618777653
2022-12-22,-0.025011634272398497
2022-12-23,0.007216426503401249
2022-12-27,-0.015169909512454817
2022-12-28,-0.017739347707853955
2022-12-29,0.026839013519959997
2022-12-30,-0.0018109197372135103
2023-01-03,-0.003908300670867773
2023-01-04,-0.01178649795742724
2023-01-05,-0.020452077016487376
2023-01-06,0.023855825267612686
2023-01-09,0.007888899587929352
2023-01-10,0.010279769274730947
2023-01-11,0.03211111726597475
2023-01-12,0.0026263477760373696
2023-01-13,0.011714122971926142
2023-01-17,-0.002910761708528981
2023-01-18,-0.009310019119207596
2023-01-19,-0.00434008253987313
2023-01-20,0.03327220558970039
2023-01-23,0.013577770201059502
2023-01-24,-0.004870904636940286
2023-01-25,-0.005986480757411122
2023-01-26,0.021258027815290736
2023-01-27,0.013543891929769155
2023-01-30,-0.020170010591575246
2023-01-31,0.017852635428777096
2023-02-01,0.015030428332418265
2023-02-02,0.05029052983603461
2023-02-03,-0.02420608147120132
2023-02-06,-0.012644986330765214
2023-02-07,0.025225492336408077
2023-02-08,-0.026393372699867138
2023-02-09,-0.018161584549696897
2023-02-10,-0.0018622691235844117
2023-02-13,0.017516786856918567
2023-02-14,0.00014655810284454885
2023-02-15,0.00939531323839295
2023-02-16,-0.0197668839320724
2023-02-17,-0.0104642826348902
2023-02-21,-0.025030525418410957
2023-02-22,0.0016718243086162302
2023-02-23,0.0029686261434947892
2023-02-24,-0.019935432117028886
2023-02-27,0.0055436438636739666
2023-02-28,-0.000551878438047632
2023-03-01,-0.010904546293689145
2023-03-02,0.010181130291211862
2023-03-03,0.02382017582709889
2023-03-06,0.006901779403755902
2023-03-07,-0.010971926163710734
2023-03-08,0.0034243688950156923
2023-03-09,-0.014708739182345843
2023-03-10,-0.015688644827229294
2023-03-13,0.013224721769448626
2023-03-14,0.02322514941890529
2023-03-15,0.011712270912299106
2023-03-16,0.03270632211200228
2023-03-17,0.0007471279141782978
2023-03-20,-0.005038728426222348
2023-03-21,0.01872211092062864
2023-03-22,-0.012179867976128609
2023-03-23,0.011177619896628993
2023-03-24,0.003846487968785874
2023-03-27,-0.012584660035852572
2023-03-28,-0.006713789223588699
2023-03-29,0.017901302247636895
2023-03-30,0.008651794034669187
2023-03-31,0.017058891484213964
2023-04-03,0.0008685751549503332
2023-04-04,0.0022601705178748642
2023-04-05,-0.01162339831648234
2023-04-06,0.017375330780687835
2023-04-10,-0.009295433666125919
2023-04-11,-0.014122801290259262
2023-04-12,-0.006496610873486509
2023-04-13,0.029635160132770524
2023-04-14,-0.0011078399532018428
2023-04-17,-0.002249735743900787
2023-04-18,-0.0020903100610855526
2023-04-19,0.0050474642767551845
2023-04-20,-0.0028716097501129603
2023-04-21,0.003520758219689574
2023-04-24,-0.003289523884375765
2023-04-25,-0.020685016037355713
2023-04-26,0.02141827995716442
2023-04-27,0.033212917384603066
2023-04-28,-0.003873305895660441
2023-05-01,-0.008436515179119607
2023-05-02,-0.0032715185699798916
2023-05-03,-0.002929558567601102
